source,area,iso,adm_id,id,sex,age2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DHS,Western Asia,IRQ,Salaheldeen,14,1,15,58774,60965.62341,63157.71081,67520.15696,72009.47696,76558.32307,74283.90001,87413.03186,86178.46884,85192.36335,84522.54953,77137.69277,75798.56268,75442.02106,74737.05363,73563.42831,71973.66732,70035.56118,67897.46965,65753.77679,63694.90907
DHS,Western Asia,IRQ,Salaheldeen,14,1,20,41955,44341.97931,46729.18264,49765.33741,52886.38507,56132.19584,54509.29045,65023.182,64105.8717,63253.9395,62490.41528,63770.23099,62563.99065,61995.06508,61336.01416,60558.41205,59575.50089,58516.67467,57301.51705,55830.55594,54071.053
DHS,Western Asia,IRQ,Salaheldeen,14,1,25,29952,33577.57533,37203.08067,40034.91421,42863.70098,45641.74039,44252.72068,55270.60922,54190.74311,53165.12792,52288.38684,49874.08395,52056.84695,51739.25986,51305.63189,50678.17835,49755.93696,48666.49755,47449.41325,46162.16801,44828.84938
DHS,Western Asia,IRQ,Salaheldeen,14,1,30,24801,28299.22188,31797.91186,34356.29585,36937.96177,39602.48165,38270.22171,44163.72743,43788.45914,43317.36765,42760.66331,40856.24832,42401.24245,41866.72524,41299.51471,40696.13923,39951.66609,39168.7182,38317.87975,37362.25606,36285.24973
DHS,Western Asia,IRQ,Salaheldeen,14,1,35,19606,21758.01736,23909.56949,26996.82813,30143.85041,33183.1693,31663.50986,36344.6591,36225.35039,36033.41755,35871.10856,36594.71453,36590.19403,36504.41784,36280.92146,35874.37394,35235.28483,34450.23519,33562.25389,32628.48055,31676.42996
DHS,Western Asia,IRQ,Salaheldeen,14,1,4,57293,65950.49307,74608.32041,79187.72456,83812.98184,88716.15972,86264.57078,93132.05406,92465.3578,91964.95905,91540.80556,85843.99971,89403.20293,88612.46,87493.49788,86024.44286,84448.49434,82325.67358,79792.53875,77003.14422,74059.46773
DHS,Western Asia,IRQ,Salaheldeen,14,1,40,14405,15789.37618,17173.45954,18891.65028,20944.62985,23312.96547,22128.79766,28901.53852,30153.18569,31200.30419,31941.45016,30512.63142,30141.09983,30166.21526,30084.34708,29934.02869,29635.05559,29257.03732,28779.54256,28174.61527,27434.6984
DHS,Western Asia,IRQ,Salaheldeen,14,1,45,15158,15434.63571,15711.54277,15944.80352,16252.08838,16896.12487,16574.10663,16465.17886,16701.48386,17131.90206,17717.33106,20938.69101,20688.55779,21671.1295,22463.82288,22957.59427,23124.88661,23034.22661,22753.02547,22375.31404,21949.23724
DHS,Western Asia,IRQ,Salaheldeen,14,1,5,76462,81152.5882,85843.65204,92069.33966,98457.26861,104754.0842,101605.6764,99515.89658,97820.86027,96092.78368,94669.16828,98691.56022,96092.33091,95425.14828,94698.76894,93607.28492,92221.46053,90565.11598,88613.71669,86340.60761,83710.88198
DHS,Western Asia,IRQ,Salaheldeen,14,1,50,11050,11158.99347,11267.89589,13133.23104,14846.29317,16114.66251,15480.47784,18232.14825,17045.09334,16060.97193,15501.29129,14168.16721,11868.19708,12092.0704,12436.62712,12852.7034,13282.73355,13771.08564,14222.71919,14525.28282,14625.4712
DHS,Western Asia,IRQ,Salaheldeen,14,1,55,8445,8917.349158,9390.047479,9580.177639,10034.18586,10942.8018,10488.49383,12656.39648,13617.40263,14243.90079,14353.56393,14281.72399,11608.68572,10879.46061,10274.02368,9913.083479,9684.108367,9601.743774,9637.668979,9757.464925,9930.20033
DHS,Western Asia,IRQ,Salaheldeen,14,1,60,5523,6400.86535,7278.820815,7871.30074,8402.386635,8819.482038,8610.934336,8351.054205,7849.417938,7613.122782,7733.786989,7079.389533,6770.158123,7300.512638,7629.099774,7653.010962,7398.530744,6947.917849,6428.72559,5992.967168,5707.350199
DHS,Western Asia,IRQ,Salaheldeen,14,1,65,4249,4904.968803,5560.772851,5964.74428,6403.68404,6884.429479,6644.056759,8094.494089,8057.266341,7939.605398,7720.321452,5553.64965,5411.087107,5080.685257,4929.404121,5002.416816,5197.272017,5548.547006,5899.288335,6067.741598,5989.709431
DHS,Western Asia,IRQ,Salaheldeen,14,1,70,4204,4363.410868,4523.254977,4870.008086,5236.194738,5617.087674,5426.641206,6146.849683,6058.713235,5999.86295,5977.582314,3101.187028,3789.565653,3774.037473,3711.097025,3587.412959,3377.516466,3117.357803,2884.257241,2765.613772,2782.80933
DHS,Western Asia,IRQ,Salaheldeen,14,1,75,1498,1956.400094,2414.412337,2550.892877,2704.735323,2880.626012,2792.680668,3203.919813,3159.024258,3117.16296,3080.287452,2902.271721,3349.84684,3296.476412,3253.377262,3221.067179,3175.833126,3141.988602,3092.658493,2994.091798,2842.321237
DHS,Western Asia,IRQ,Salaheldeen,14,1,80,1935,1988.787246,2042.253043,2149.154846,2219.111349,2249.047736,2234.079542,3007.545266,2929.294879,2813.27798,2667.268549,3573.848066,2790.55405,2750.121835,2668.315081,2549.150914,2578.903786,2559.194417,2496.231817,2399.73051,2277.073262
DHS,Western Asia,IRQ,Suleimaniya,15,2,1,18967,20188.25552,21409.35258,21238.80757,21138.63196,21186.28066,21162.45631,21632.0775,22887.48193,24211.57045,25548.66668,17399.02906,19531.40318,20329.83057,21079.18844,21761.59404,22421.94077,23010.47181,23564.49265,24140.68054,24781.87933
DHS,Western Asia,IRQ,Suleimaniya,15,2,10,95196,92646.64122,90097.28343,90761.69427,91419.73612,92124.9023,91772.31921,79391.8961,83010.90234,86792.24118,90617.61811,101138.5322,104789.1533,108592.339,112571.5424,116893.7785,121702.1246,126888.184,132392.7861,138119.8001,144010.8955
DHS,Western Asia,IRQ,Suleimaniya,15,2,15,90198,88049.19659,85900.18536,86702.32564,87429.41388,87996.32251,87712.86819,97573.27305,101086.3204,105096.6845,109745.2263,93984.79528,97589.90918,102500.9839,107298.0721,111760.9807,115957.0582,119863.4832,123691.8014,127805.4313,132448.4257
DHS,Western Asia,IRQ,Suleimaniya,15,2,20,70562,70107.10813,69651.76045,70032.63207,70370.07043,70706.66196,70538.36619,90417.96468,93674.90106,97209.28452,101078.3815,100375.7271,104061.0359,108815.7097,113760.4381,118856.3751,123996.9544,129380.1584,134856.9098,140191.0597,145253.5197
DHS,Western Asia,IRQ,Suleimaniya,15,2,25,61656,64763.20571,67870.30417,68955.57381,69805.67775,70366.74759,70086.21267,71790.94417,73967.24525,76319.57374,79002.16939,90471.47158,99785.53047,104659.9925,109664.6747,114629.1327,119347.7493,124006.4116,128695.671,133585.885,138785.9294
DHS,Western Asia,IRQ,Suleimaniya,15,2,30,46690,49872.08531,53053.80364,54119.50821,55016.25722,55839.91082,55428.08402,62399.40363,65014.96096,67641.06468,70277.69548,70818.86516,77664.41039,80925.09833,84352.97779,87959.1406,91571.00396,95368.98581,99308.93364,103314.4869,107342.5032
DHS,Western Asia,IRQ,Suleimaniya,15,2,35,29388,30574.05527,31760.53619,33857.7734,35744.97397,37251.03314,36498.00355,50640.47244,53040.62936,55487.64115,58138.02945,63396.38884,66982.88634,70520.49444,74060.98042,77493.94604,80715.42638,83833.12862,86934.79714,90173.85966,93655.54807
DHS,Western Asia,IRQ,Suleimaniya,15,2,4,67076,72243.50621,77411.36611,77571.98687,77629.88634,77790.14708,77710.01671,68974.91994,71963.12309,75274.53212,78861.51457,79358.47234,87335.22046,91348.60356,95306.85208,99161.36845,103230.4611,106904.4967,110291.4909,113561.0673,116846.3268
DHS,Western Asia,IRQ,Suleimaniya,15,2,40,21560,22170.04917,22779.60087,23658.53232,24800.5435,26133.057820000002,25466.80066,28898.37,31682.86975,34478.22287,37150.56085,52996.72335,55319.90683,58427.04834,61570.82005,64829.37208,68062.46977,71380.07963,74739.40098,78066.55283,81324.36296
DHS,Western Asia,IRQ,Suleimaniya,15,2,45,29450,28251.32805,27053.03674,25920.65341,24980.81226,24586.04605,24783.42915,27027.35179,28809.18846,31079.66179,33829.35381,37517.34403,39171.09956,43299.99733,47427.60728,51291.5971,54789.17629,57974.03372,60956.22736,63957.18624,67120.18019
DHS,Western Asia,IRQ,Suleimaniya,15,2,5,87155,86936.88002,86718.37104,87810.71979,88787.31015,89428.98061,89108.14538,96907.40319,100100.1892,103416.2843,107233.7313,100189.4151,103082.1678,108026.0347,113279.4551,118491.9273,123795.9464,129145.7445,134505.223,139828.1395,145035.6841
DHS,Western Asia,IRQ,Suleimaniya,15,2,50,17696,16844.03275,15992.04907,17597.96525,18809.59785,19327.998920000002,19068.79838,25338.61285,24893.34745,24668.93922,25059.4324,28125.44627,24895.65096,26767.64601,29090.64519,31813.94475,34866.29588,38400.0026,42214.80173,45998.95845,49550.35144
DHS,Western Asia,IRQ,Suleimaniya,15,2,55,16637,16516.08113,16395.10561,15792.45236,15639.71236,16146.53556,15893.12396,19736.16606,22314.436420000002,24547.95502,26035.79405,32060.00427,27537.14948,27234.16528,27176.18522,27747.82787,28745.85181,30276.82835,32348.28908,34942.79103,38044.51689
DHS,Western Asia,IRQ,Suleimaniya,15,2,60,13749,14903.91719,16058.86502,16395.69792,16548.42518,16443.76605,16496.09562,16027.85705,15831.07973,16148.44287,17265.72122,19177.21056,19379.44912,22052.95286,24351.62309,25849.92283,26501.33255,26437.57569,26038.19561,25898.17599,26386.10414
DHS,Western Asia,IRQ,Suleimaniya,15,2,65,14519,15679.21834,16839.29958,17053.37258,17310.87233,17618.18694,17464.52963,16172.19349,16916.31888,17531.20613,17942.08716,14475.49888,14903.64766,14767.30068,15139.60263,16258.19114,17912.78489,20314.75818,22990.63964,25230.14758,26644.76777
DHS,Western Asia,IRQ,Suleimaniya,15,2,70,9898,9668.776737,9439.339325,9595.106378,9754.533586,9906.177861,9830.355723,11477.24821,11887.88248,12381.12678,12982.82211,9294.481936,12001.61395,12613.25575,13105.82997,13406.51474,13385.27523,13123.84848,12924.91187,13222.89077,14234.15869
DHS,Western Asia,IRQ,Suleimaniya,15,2,75,3378,4101.163485,4824.15194,4812.063396,4824.302136,4864.081065,4844.191601,11408.1944,11820.26357,12266.7197,12758.0671,8173.136732,9968.472924,10352.00401,10795.68273,11310.65525,11826.0843,12428.89805,13022.04014,13450.96548,13660.76366
DHS,Western Asia,IRQ,Suleimaniya,15,2,80,5697,5512.816779,5328.24327,5293.851855,5168.372151,4958.811008,5063.59158,8412.414192,8610.145528,8696.705852,8678.278417,7456.823772,6152.635984,6398.725696,6560.242542,6632.093334,7115.17417,7500.64135,7787.518264,7987.629629,8108.600825
DHS,Western Asia,IRQ,Suleimaniya,15,1,1,19311,20553.84605,21797.05604,21623.42262,21521.43292,21569.9445,21545.68871,20805.21562,22012.63362,23286.11034,24572.09757,18027.87582,20237.31956,21064.60422,21841.04586,22548.11539,23232.3288,23842.13091,24416.17552,25013.18836,25677.56176
DHS,Western Asia,IRQ,Suleimaniya,15,1,10,98703,96059.92521,93416.64408,94105.53312,94787.81852,95518.96441,95153.39147,80143.10911,83796.3587,87613.4769,91475.04987,112757.475,116827.4848,121067.586,125503.9261,130322.707,135683.443,141465.2844,147602.2633,153987.2051,160555.0782
DHS,Western Asia,IRQ,Suleimaniya,15,1,15,93521,91293.1017,89064.91669,89896.60939,90650.48498,91238.27964,90944.38231,98496.51982,102042.8079,106091.1185,110783.6452,104781.9063,108801.1809,114276.4471,119624.6319,124600.2459,129278.375,133633.5758,137901.6968,142487.9065,147664.2949
DHS,Western Asia,IRQ,Suleimaniya,15,1,20,73183,72710.3019,72238.04641,72633.06043,72983.02843,73332.11816,73157.5733,86861.15867,89989.9757,93385.32577,97102.22261,103429.4853,107226.9132,112126.2398,117221.403,122472.3751,127769.3477,133316.3264,138959.6985,144456.1306,149672.6073
DHS,Western Asia,IRQ,Suleimaniya,15,1,25,63946,67167.97147,70390.44169,71516.0092,72397.67891,72979.5822,72688.63056,68966.87638,71057.56748,73317.36152,75894.43088,93223.9099,102821.333,107844.092,113001.0331,118116.5262,122978.6985,127779.0926,132611.0146,137650.0049,143008.2517
DHS,Western Asia,IRQ,Suleimaniya,15,1,30,48424,51723.91896,55023.7798,56129.05575,57059.10255,57913.33977,57486.22116,59944.77446,62457.44261,64980.24228,67513.15493,72973.40686,80027.21599,83387.10473,86919.2715,90635.14559,94356.89366,98270.42254,102330.2365,106457.6518,110608.2135
DHS,Western Asia,IRQ,Suleimaniya,15,1,35,30479,31709.3209,32939.85784,35114.96896,37072.24443,38634.22609,37853.23526,48648.40884,50954.14987,53304.90262,55851.03158,65325.11452,69020.72502,72665.95873,76314.15788,79851.56556,83171.05388,86383.60682,89579.63825,92917.24366,96504.85643
DHS,Western Asia,IRQ,Suleimaniya,15,1,4,68290,73551.76891,78813.21395,78976.7434,79035.69138,79198.85429,79117.27283,66338.43104,69212.41347,72397.24762,75847.12169,82226.69667,90491.74548,94650.18283,98751.49288,102745.3216,106961.482,110768.307,114277.716,117665.4635,121069.461
DHS,Western Asia,IRQ,Suleimaniya,15,1,40,22361,22993.26004,23625.44541,24537.01306,25721.42901,27103.42182,26412.42541,27761.58378,30436.5486,33121.93985,35689.15505,54609.05716,57002.91949,60204.59041,63444.00595,66801.6938,70133.1529,73551.69531,77013.21822,80441.59292,83798.5163
DHS,Western Asia,IRQ,Suleimaniya,15,1,45,28807,27634.58464,26462.45274,25354.79003,24435.46617,24049.31795,24242.39206,23968.54084,25548.71878,27562.23209,30000.72869,31349.02495,32730.88246,36180.93796,39629.91738,42858.6191,45781.15267,48442.37983,50934.26366,53441.82749,56084.7858
DHS,Western Asia,IRQ,Suleimaniya,15,1,5,90366,90139.80521,89913.24593,91045.83895,92058.40882,92723.71967,92391.06424,97824.34945,101047.3459,104394.8182,108248.3861,111699.3219,114924.3983,120436.2238,126293.1648,132104.4536,138017.8061,143982.1969,149957.38,155891.8011,161697.596
DHS,Western Asia,IRQ,Suleimaniya,15,1,50,17310,16476.31743,15642.93307,17213.79113,18398.97306,18906.05713,18652.5151,22470.92433,22076.05169,21877.04078,22223.34003,23501.27227,20802.49558,22366.7113,24307.78046,26583.33562,29133.84217,32086.56345,35274.16205,38436.15623,41403.65594
DHS,Western Asia,IRQ,Suleimaniya,15,1,55,16274,16155.52519,16037.19064,15447.69366,15298.28808,15794.04702,15546.16755,17502.53246,19789.008,21769.748920000002,23089.20229,26788.93988,23009.69881,22756.52899,22708.08157,23185.73905,24019.67541,25298.94032,27029.82708,29197.76056,31789.52402
DHS,Western Asia,IRQ,Suleimaniya,15,1,60,13449,14578.55576,15708.29038,16037.77002,16187.16315,16084.7888,16135.97597,14213.91002,14039.4029,14320.84858,15311.67935,16024.23807,16193.22609,18427.17248,20347.91267,21599.87326,22144.1831,22090.90866,21757.19164,21640.193,22047.89967
DHS,Western Asia,IRQ,Suleimaniya,15,1,65,14202,15336.93162,16471.68758,16681.08724,16932.96562,17233.57136,17083.26849,14341.91123,15001.82049,15547.1181,15911.49781,12095.54641,12453.30218,12339.37235,12650.46322,13585.14183,14967.69974,16974.75868,19210.69187,21081.99679,22264.03578
DHS,Western Asia,IRQ,Suleimaniya,15,1,70,9682,9457.701551,9233.272895,9385.63946,9541.586276,9689.920067,9615.753172,10178.31472,10542.4756,10979.89715,11513.49582,7766.353234,10028.39899,10539.47926,10951.06814,11202.31658,11184.56911,10966.12418,10799.89522,11048.88268,11893.88555
DHS,Western Asia,IRQ,Suleimaniya,15,1,75,3304,4011.63263,4718.837815,4707.013171,4718.984732,4757.895263,4738.439997,10117.07605,10482.50944,10878.43805,11314.17738,6829.371162,8329.531701,8650.005496,9020.7379,9451.042522,9881.728608,10385.43226,10881.0544,11239.45906,11414.76381
DHS,Western Asia,IRQ,Suleimaniya,15,1,80,5573,5392.468688,5211.924529,5178.283899,5055.543492,4850.557195,4953.050343,7460.3422,7635.695363,7712.459253,7696.117336,6230.828982,5141.065925,5346.695421,5481.656884,5541.69451,5945.350834,6267.442404,6507.153177,6674.363739,6775.445762
DHS,Western Asia,IRQ,Ta'amem,16,2,1,10531,11152.56182,11774.20905,11594.32016,11453.97965,11396.90068,11425.44017,10539.86665,11742.01528,13028.13851,14371.13465,18065.08483,21044.57585,22710.6882,24357.2498,25955.83166,27549.23725,29077.67878,30582.75107,32138.21038,33805.38913
DHS,Western Asia,IRQ,Ta'amem,16,2,10,56006,54255.08305,52504.05266,52501.37469,52489.49753,52512.41662,52500.95707,54161.22764,59628.68074,65390.66428,71369.21178,60838.89778,65414.3096,70282.21208,75362.04576,80776.55744,86633.17615,92897.72777,99547.98564,106531.4456,113814.2789
DHS,Western Asia,IRQ,Ta'amem,16,2,15,47139,45803.3501,44467.50416,44551.91236,44592.06063,44557.10959,44574.58511,53530.47365,58394.28451,63676.87606,69509.11894,57141.33298,61572.87345,67050.55016,72601.24338,78057.06624,83427.90593,88694.94745,94002.01136,99632.09588,105797.7125
DHS,Western Asia,IRQ,Ta'amem,16,2,20,44715,44217.09502,43719.39,43634.43887,43519.2401,43411.63723,43465.43867,41338.62135,45095.40024,49083.04861,53351.35743,59176.86818,63665.35397,69023.41077,74640.39018,80496.13102,86507.8817,92834.66421,99380.21711,105974.3546,112508.8402
DHS,Western Asia,IRQ,Ta'amem,16,2,25,31758,33192.73873,34627.49172,34921.87598,35089.99515,35116.60729,35103.30122,39499.20795,42851.48802,46374.2799,50181.50378,51955.92313,59467.91633,64667.43781,70088.94741,75621.91491,81107.12937,86673.5871,92382.73473,98365.13033,104714.1951
DHS,Western Asia,IRQ,Ta'amem,16,2,30,23069,24516.89375,25964.7207,26291.04941,26528.30445,26731.02918,26629.66682,32652.97435,35823.115640000004,39090.86349,42456.65281,48265.36711,54928.84162,59340.53129,63980.32492,68864.73506,73852.63799,79106.6574,84601.57215,90282.80893,96115.86505
DHS,Western Asia,IRQ,Ta'amem,16,2,35,21727,22492.899,23258.82316,24611.90644,25790.88338,26683.45536,26237.16937,24732.63842,27276.52927,29928.95017,32780.75407,39861.15027,43705.98418,47707.01006,51824.38242,55973.4834,60056.9452,64153.47706,68325.43663,72698.11564,77366.95883
DHS,Western Asia,IRQ,Ta'amem,16,2,4,39669,42508.30011,45347.65866,45106.79842,44805.4052,44573.68753,44689.54636,42846.79779,47070.07695,51641.36943,56555.93815,70620.74204,80652.92801,87462.6102,94389.2369,101370.3024,108709.6834,115785.4986,122683.0175,129576.317,136612.5984
DHS,Western Asia,IRQ,Ta'amem,16,2,40,16758,17147.77889,17537.65239,18080.06957,18812.12551,19679.74249,19245.934,21809.95184,25177.5584,28737.48469,32369.2522,33805.23598,36619.13934,40098.71389,43708.83818,47504.63884,51376.44421,55415.49283,59592.0094,63849.44757,68154.15418
DHS,Western Asia,IRQ,Ta'amem,16,2,45,16119,15392.66864,14666.6406,13949.14289,13343.58433,13037.8852,13190.73477,11790.87069,13233.6958,14974.11578,17038.13349,28784.29482,31187.5322,35743.15809,40496.1835,45206.30216,49743.88105,54134.76383,58458.14809,62917.29549,67657.09274
DHS,Western Asia,IRQ,Ta'amem,16,2,5,53155,52771.5249,52387.63346,52656.52032,52846.94539,52844.49885,52845.72212,62995.11665,68516.08944,74244.00292,80476.16615,77310.71641,82545.45002,89686.65672,97281.07915,105035.4433,113043.5186,121287.816,129735.9897,138346.9612,147037.9482
DHS,Western Asia,IRQ,Ta'amem,16,2,50,13189,12497.18574,11805.73298,12895.50186,13681.05769,13956.598,13818.82784,16960.54995,17544.78845,18236.02127,19364.85532,24993.7344,22958.68212,25593.13293,28770.30419,32477.1943,36665.61095,41531.9384,46892.1285,52412.74614,57851.57367
DHS,Western Asia,IRQ,Ta'amem,16,2,55,8039,7943.172042,7847.174438,7503.011532,7375.291184,7559.312094,7467.301639,12258.9634,14594.34543,16839.4847,18670.14616,22532.13433,20083.96603,20593.69937,21256.24865,22402.52654,23907.56387,25898.12684,28418.00168,31488.61329,35129.14171
DHS,Western Asia,IRQ,Ta'amem,16,2,60,8801,9492.028758,10182.65443,10319.60362,10338.41949,10198.85181,10268.63565,7655.633935,7962.033036,8518.416498,9520.863858,15161.3723,15899.60165,18758.64086,21425.96351,23476.94484,24793.74749,25438.64197,25731.63755,26253.03044,27407.22452
DHS,Western Asia,IRQ,Ta'amem,16,2,65,6322,6792.327334,7262.706843,7300.821359,7356.051587,7432.579089,7394.315338,8305.733196,9147.926179,9943.593564,10638.19489,15136.96025,16172.95749,16614.51973,17618.90763,19530.19629,22166.11731,25854.49184,30051.04985,33828.45083,36606.12677
DHS,Western Asia,IRQ,Ta'amem,16,2,70,3916,3807.973209,3699.492556,3732.822195,3766.67708,3797.611336,3782.144208,4917.097795,5362.697698,5858.0593,6421.346583,9242.679137,12385.23017,13495.26555,14504.29387,15315.02929,15751.48054,15883.75266,16065.85132,16859.95021,18596.92767
DHS,Western Asia,IRQ,Ta'amem,16,2,75,942,1136.702624,1331.842017,1318.712202,1312.25294,1313.519041,1312.885991,3629.161902,3959.353985,4309.634036,4685.546415,6838.293572,8655.244698,9318.906457,10052.36991,10871.16269,11709.04119,12656.41835,13618.88244,14430.10939,15016.56722
DHS,Western Asia,IRQ,Ta'amem,16,2,80,1116,1075.302735,1034.187499,1019.93847,988.3717823,941.448634,964.9102081,1390.958201,1499.034626,1588.073995,1656.582021,6543.482609,5602.837597,6041.295928,6406.699308,6685.51635,7388.597265,8010.741026,8541.961616,8987.319494,9348.40898
DHS,Western Asia,IRQ,Ta'amem,16,1,1,11405,12077.72209,12750.93805,12556.12648,12404.14403,12342.33008,12373.23705,11720.51481,13057.32497,14487.51634,15980.95139,23023.73067,26821.05569,28944.4956,31043.01831,33080.39143,35111.16745,37059.14757,38977.34388,40959.75783,43084.55685
DHS,Western Asia,IRQ,Ta'amem,16,1,10,57929,56118.08253,54306.92563,54304.15571,54291.87071,54315.57679,54303.72375,59448.75435,65449.97128,71774.4724,78336.67966,63870.89208,68674.32615,73784.82757,79117.8221,84802.17379,90950.66555,97527.42013,104509.1032,111840.594,119486.3778
DHS,Western Asia,IRQ,Ta'amem,16,1,15,48758,47376.13578,45994.41984,46081.72643,46123.25331,46087.10212,46105.17771,58756.42258,64095.06628,69893.37443,76294.994,59989.0538,64641.44648,70392.11112,76219.43115,81947.15281,87585.65605,93115.18819,98686.73729,104597.4052,111070.2942
DHS,Western Asia,IRQ,Ta'amem,16,1,20,41054,40597.28073,40140.32013,40062.32349,39956.55542,39857.76142,39907.15842,39279.47239,42849.11955,46638.1362,50693.83309,61393.57752,66050.19774,71608.96226,77436.34839,83511.43973,89748.38489,96312.16266,103102.9058,109944.0534,116723.3146
DHS,Western Asia,IRQ,Ta'amem,16,1,25,29158,30475.42884,31792.72636,32063.01098,32217.36714,32241.80069,32229.58392,37531.68339,40716.98053,44064.29599,47681.87539,53902.14273,61695.52806,67089.81868,72714.4129,78454.6401,84145.3255,89920.29745,95843.30434,102049.7948,108636.6895
DHS,Western Asia,IRQ,Ta'amem,16,1,30,21181,22509.82834,23839.12953,24138.74347,24356.57573,24542.70448,24449.6401,31026.47264,34038.70365,37143.67927,40341.81275,50073.34198,56986.42393,61563.3713,66376.9672,71444.34271,76619.08775,82069.91774,87770.66679,93664.717310000007,99716.27418
DHS,Western Asia,IRQ,Ta'amem,16,1,35,19948,20651.52708,21354.74918,22597.06285,23679.52333,24499.02527,24089.2743,23500.66248,25917.83769,28438.13687,31147.88743,41354.31114,45343.16889,49494.0694,53765.67463,58070.19699,62306.621400000004,66556.60545,70884.84268,75421.31809,80265.05172
DHS,Western Asia,IRQ,Ta'amem,16,1,4,42960,46034.57427,49109.47168,48848.63089,48522.23561,48271.29581,48396.76571,47646.38346,52342.74326,57426.09991,62891.1857,90005.27589,102791.1748,111470.0318,120297.9332,129195.2161,138549.1679,147567.2082,156358.0121,165143.4384,174111.0933
DHS,Western Asia,IRQ,Ta'amem,16,1,40,15386,15743.98303,16101.9397,16599.95211,17272.0786,18068.66847,17670.37353,20723.56003,23923.42022,27306.02036,30756.88319,35071.54805,37990.85756,41600.77367,45346.1298,49284.11755,53300.95708,57491.30463,61824.26954,66241.1873,70707.14415
DHS,Western Asia,IRQ,Ta'amem,16,1,45,15905,15188.56442,14472.16338,13764.17958,13166.65062,12865.00501,13015.82782,11467.25861,12870.48396,14563.13641,16570.50511,22834.72769,24741.22814,28355.22936,32125.82863,35862.38975,39462.07419,42945.38387,46375.14662,49912.61096,53672.71626
DHS,Western Asia,IRQ,Ta'amem,16,1,5,54981,54583.58228,54186.50885,54464.62869,54661.59253,54659.06199,54660.32726,69145.05779,75205.01931,81492.12424,88332.70665,81163.60756,86659.22168,94156.32073,102129.2222,110270.0362,118677.2055,127332.3694,136201.5701,145241.6817,154365.7966
DHS,Western Asia,IRQ,Ta'amem,16,1,50,13014,12331.47514,11649.19092,12724.50965,13499.64914,13771.53583,13635.592490000001,16495.05093,17063.25442,17735.51568,18833.36777,19827.6568,18213.23946,20303.16271,22823.62885,25764.32365,29087.01591,32947.49826,37199.76437,41579.29846,45893.94804
DHS,Western Asia,IRQ,Ta'amem,16,1,55,7933,7837.846902,7743.12221,7403.522847,7277.496049,7459.076873,7368.286461,11922.50406,14193.78923,16377.30843,18157.72558,17874.85692,15932.71254,16337.0866,16862.69032,17772.0384,18965.99218,20545.11593,22544.14547,24980.0773,27868.12704
DHS,Western Asia,IRQ,Ta'amem,16,1,60,8685,9366.166036,10047.63412,10182.76739,10201.33377,10063.61673,10132.47525,7445.517511,7743.507186,8284.620155,9259.554359,12027.59387,12613.23497,14881.32533,16997.32598,18624.37991,19669.00617,20180.60424,20413.03912,20826.66276,21742.2908
DHS,Western Asia,IRQ,Ta'amem,16,1,65,6238,6702.262203,7166.404559,7204.013682,7258.511567,7334.024327,7296.267947,8077.774156,8896.852322,9670.681831,10346.21913,12008.22766,12830.08955,13180.38312,13977.16916,15493.40419,17584.49376,20510.50006,23839.6509,26836.28234,29039.82681
DHS,Western Asia,IRQ,Ta'amem,16,1,70,3865,3757.480117,3650.4379,3683.325594,3716.731569,3747.255641,3731.993605,4782.143196,5215.51317,5697.279084,6245.106392,7332.264434,9825.266171,10705.86289,11506.3302,12149.49074,12495.72974,12600.66188,12745.12168,13375.08437,14753.03744
DHS,Western Asia,IRQ,Ta'amem,16,1,75,929,1121.630137,1314.182013,1301.226297,1294.852685,1296.101997,1295.477341,3529.555974,3850.685609,4191.351879,4556.946972,5424.85312,6866.249702,7392.735955,7974.59625,8624.148728,9288.842009,10040.40114,10803.9288,11447.47928,11912.71925
DHS,Western Asia,IRQ,Ta'amem,16,1,80,1102,1061.0444,1020.474344,1006.414255,975.2661369,928.9651817,952.1156593,1352.781981,1457.892142,1544.487738,1611.115493,5190.978081,4444.759602,4792.590829,5082.467191,5303.654171,5861.411842,6354.961656,6776.381656,7129.686329,7416.140457
DHS,Western Asia,IRQ,Thi-Qar,17,2,1,17587,19580.07619,21572.76556,22302.30008,23125.49344,24145.69476,23635.5941,23935.84221,25558.01019,27282.23828,29049.99021,31164.07131,35256.30072,37007.11903,38690.97788,40274.32459,41814.74874,43243.65236,44624.75092,46058.73403,47625.81235
DHS,Western Asia,IRQ,Thi-Qar,17,2,10,66747,67697.23209,68647.73681,72066.65381,75625.16449,79391.54675,77508.35562,92280.68634,97375.18997,102735.8691,108236.7021,124304.1693,129795.4597,135640.8736,141783.0483,148446.1134,155737.9032,163628.104,172037.0178,180824.9283,189908.0535
DHS,Western Asia,IRQ,Thi-Qar,17,2,15,56849,57840.62022,58832.69852,61883.18395,65012.08229,68166.63977,66589.36103,68985.18015,72126.6662,75669.4364,79732.95042,107402.1741,112391.7691,119043.5443,125653.3396,131963.572,137968.4471,143717.6259,149446.2158,155574.3857,162398.2167
